order_date;document_number;costumer;product;unit_price;document_value;implant_date
16/10/2023;2257;40;4;150;600;15/07/2023
16/10/2023;2258;44;5;90;450;29/07/2023
16/10/2023;2259;45;10;200;2000;30/07/2023
16/10/2023;2260;46;9;200;1800;27/08/2023
16/10/2023;2261;46;3;120;360;27/08/2023
16/10/2023;2262;52;1;100;100;17/09/2023
16/10/2023;2263;56;7;40;280;26/09/2023
16/10/2023;2264;56;7;40;280;26/09/2023
16/10/2023;2265;58;6;30;180;12/10/2023
17/10/2023;2266;5;10;200;2000;31/01/2023
17/10/2023;2267;9;5;90;450;09/02/2023
17/10/2023;2268;11;9;200;1800;16/02/2023
17/10/2023;2269;15;4;150;600;10/03/2023
17/10/2023;2270;15;9;200;1800;10/03/2023
17/10/2023;2271;17;4;150;600;16/03/2023
17/10/2023;2272;18;1;100;100;18/03/2023
17/10/2023;2273;24;8;190;1520;22/04/2023
17/10/2023;2274;25;9;200;1800;25/04/2023
17/10/2023;2275;26;4;150;600;26/04/2023
17/10/2023;2276;29;3;120;360;13/05/2023
17/10/2023;2277;31;7;40;280;23/05/2023
17/10/2023;2278;33;8;190;1520;08/06/2023
17/10/2023;2279;36;5;90;450;09/07/2023
17/10/2023;2280;51;4;150;600;14/09/2023
17/10/2023;2281;53;6;30;180;21/09/2023
17/10/2023;2282;54;1;100;100;22/09/2023
17/10/2023;2283;56;3;120;360;26/09/2023
18/10/2023;2284;1;1;100;100;01/01/2023
18/10/2023;2285;5;1;100;100;31/01/2023
18/10/2023;2286;6;7;40;280;01/02/2023
18/10/2023;2287;9;1;100;100;09/02/2023
18/10/2023;2288;12;6;30;180;19/02/2023
18/10/2023;2289;18;8;190;1520;18/03/2023
18/10/2023;2290;21;7;40;280;01/04/2023
18/10/2023;2291;22;1;100;100;03/04/2023
18/10/2023;2292;28;8;190;1520;08/05/2023
18/10/2023;2293;28;3;120;360;08/05/2023
18/10/2023;2294;29;6;30;180;13/05/2023
18/10/2023;2295;31;2;105;210;23/05/2023
18/10/2023;2296;32;10;200;2000;05/06/2023
18/10/2023;2297;33;3;120;360;08/06/2023
18/10/2023;2298;35;9;200;1800;17/06/2023
18/10/2023;2299;37;10;200;2000;10/07/2023
18/10/2023;2300;38;6;30;180;13/07/2023
18/10/2023;2301;41;4;150;600;24/07/2023
18/10/2023;2302;42;5;90;450;24/07/2023
18/10/2023;2303;50;9;200;1800;04/09/2023
18/10/2023;2304;51;5;90;450;14/09/2023
18/10/2023;2305;52;8;190;1520;17/09/2023
18/10/2023;2306;52;1;100;100;17/09/2023
18/10/2023;2307;53;2;105;210;21/09/2023
18/10/2023;2308;59;8;190;1520;18/10/2023
18/10/2023;2309;59;5;90;450;18/10/2023
19/10/2023;2310;18;1;100;100;18/03/2023
19/10/2023;2311;26;3;120;360;26/04/2023
19/10/2023;2312;32;3;120;360;05/06/2023
19/10/2023;2313;32;3;120;360;05/06/2023
19/10/2023;2314;40;1;100;100;15/07/2023
19/10/2023;2315;40;9;200;1800;15/07/2023
19/10/2023;2316;40;7;40;280;15/07/2023
19/10/2023;2317;42;2;105;210;24/07/2023
19/10/2023;2318;43;6;30;180;26/07/2023
19/10/2023;2319;45;8;190;1520;30/07/2023
19/10/2023;2320;53;9;200;1800;21/09/2023
19/10/2023;2321;53;7;40;280;21/09/2023
19/10/2023;2322;54;2;105;210;22/09/2023
19/10/2023;2323;55;8;190;1520;22/09/2023
19/10/2023;2324;58;2;105;210;12/10/2023
19/10/2023;2325;59;2;105;210;18/10/2023
19/10/2023;2326;60;9;200;1800;19/10/2023
20/10/2023;2327;3;8;190;1520;15/01/2023
20/10/2023;2328;20;1;100;100;29/03/2023
20/10/2023;2329;22;6;30;180;03/04/2023
20/10/2023;2330;27;5;90;450;04/05/2023
20/10/2023;2331;28;2;105;210;08/05/2023
20/10/2023;2332;36;5;90;450;09/07/2023
20/10/2023;2333;39;10;200;2000;15/07/2023
20/10/2023;2334;39;3;120;360;15/07/2023
20/10/2023;2335;42;5;90;450;24/07/2023
20/10/2023;2336;43;10;200;2000;26/07/2023
20/10/2023;2337;46;10;200;2000;27/08/2023
20/10/2023;2338;47;10;200;2000;28/08/2023
20/10/2023;2339;53;9;200;1800;21/09/2023
20/10/2023;2340;55;5;90;450;22/09/2023
20/10/2023;2341;55;8;190;1520;22/09/2023
20/10/2023;2342;59;3;120;360;18/10/2023
21/10/2023;2343;5;6;30;180;31/01/2023
21/10/2023;2344;20;4;150;600;29/03/2023
21/10/2023;2345;32;5;90;450;05/06/2023
21/10/2023;2346;36;5;90;450;09/07/2023
21/10/2023;2347;37;8;190;1520;10/07/2023
21/10/2023;2348;37;9;200;1800;10/07/2023
21/10/2023;2349;37;4;150;600;10/07/2023
21/10/2023;2350;38;5;90;450;13/07/2023
21/10/2023;2351;41;3;120;360;24/07/2023
21/10/2023;2352;41;10;200;2000;24/07/2023
21/10/2023;2353;51;7;40;280;14/09/2023
21/10/2023;2354;52;7;40;280;17/09/2023
21/10/2023;2355;54;8;190;1520;22/09/2023
21/10/2023;2356;56;1;100;100;26/09/2023
22/10/2023;2357;5;9;200;1800;31/01/2023
22/10/2023;2358;6;10;200;2000;01/02/2023
22/10/2023;2359;13;3;120;360;03/03/2023
22/10/2023;2360;14;9;200;1800;03/03/2023
22/10/2023;2361;16;3;120;360;10/03/2023
22/10/2023;2362;16;1;100;100;10/03/2023
22/10/2023;2363;16;9;200;1800;10/03/2023
22/10/2023;2364;19;8;190;1520;27/03/2023
22/10/2023;2365;21;9;200;1800;01/04/2023
22/10/2023;2366;23;3;120;360;13/04/2023
22/10/2023;2367;24;10;200;2000;22/04/2023
22/10/2023;2368;24;5;90;450;22/04/2023
22/10/2023;2369;39;8;190;1520;15/07/2023
22/10/2023;2370;39;7;40;280;15/07/2023
22/10/2023;2371;45;8;190;1520;30/07/2023
22/10/2023;2372;47;10;200;2000;28/08/2023
22/10/2023;2373;48;10;200;2000;29/08/2023
22/10/2023;2374;50;1;100;100;04/09/2023
22/10/2023;2375;56;7;40;280;26/09/2023
22/10/2023;2376;56;8;190;1520;26/09/2023
22/10/2023;2377;56;2;105;210;26/09/2023
22/10/2023;2378;57;1;100;100;02/10/2023
22/10/2023;2379;58;8;190;1520;12/10/2023
22/10/2023;2380;59;6;30;180;18/10/2023
22/10/2023;2381;59;9;200;1800;18/10/2023
23/10/2023;2382;8;5;90;450;06/02/2023
23/10/2023;2383;10;9;200;1800;14/02/2023
23/10/2023;2384;23;10;200;2000;13/04/2023
23/10/2023;2385;24;5;90;450;22/04/2023
23/10/2023;2386;32;1;100;100;05/06/2023
23/10/2023;2387;38;4;150;600;13/07/2023
23/10/2023;2388;39;1;100;100;15/07/2023
23/10/2023;2389;42;6;30;180;24/07/2023
23/10/2023;2390;46;8;190;1520;27/08/2023
23/10/2023;2391;48;10;200;2000;29/08/2023
23/10/2023;2392;48;9;200;1800;29/08/2023
23/10/2023;2393;54;2;105;210;22/09/2023
23/10/2023;2394;54;8;190;1520;22/09/2023
23/10/2023;2395;54;8;190;1520;22/09/2023
24/10/2023;2396;2;7;40;280;08/01/2023
24/10/2023;2397;3;10;200;2000;15/01/2023
24/10/2023;2398;10;10;200;2000;14/02/2023
24/10/2023;2399;18;4;150;600;18/03/2023
24/10/2023;2400;19;5;90;450;27/03/2023
24/10/2023;2401;23;8;190;1520;13/04/2023
24/10/2023;2402;40;10;200;2000;15/07/2023
24/10/2023;2403;47;3;120;360;28/08/2023
24/10/2023;2404;47;1;100;100;28/08/2023
24/10/2023;2405;50;6;30;180;04/09/2023
24/10/2023;2406;53;10;200;2000;21/09/2023
24/10/2023;2407;54;7;40;280;22/09/2023
24/10/2023;2408;54;8;190;1520;22/09/2023
24/10/2023;2409;58;6;30;180;12/10/2023
24/10/2023;2410;59;2;105;210;18/10/2023
24/10/2023;2411;60;2;105;210;19/10/2023
25/10/2023;2412;1;4;150;600;01/01/2023
25/10/2023;2413;3;10;200;2000;15/01/2023
25/10/2023;2414;5;3;120;360;31/01/2023
25/10/2023;2415;5;8;190;1520;31/01/2023
25/10/2023;2416;11;1;100;100;16/02/2023
25/10/2023;2417;15;2;105;210;10/03/2023
25/10/2023;2418;15;9;200;1800;10/03/2023
25/10/2023;2419;22;2;105;210;03/04/2023
25/10/2023;2420;39;3;120;360;15/07/2023
25/10/2023;2421;40;5;90;450;15/07/2023
25/10/2023;2422;42;5;90;450;24/07/2023
25/10/2023;2423;43;2;105;210;26/07/2023
25/10/2023;2424;48;4;150;600;29/08/2023
25/10/2023;2425;48;5;90;450;29/08/2023
25/10/2023;2426;49;9;200;1800;30/08/2023
25/10/2023;2427;49;8;190;1520;30/08/2023
25/10/2023;2428;52;1;100;100;17/09/2023
25/10/2023;2429;58;2;105;210;12/10/2023
25/10/2023;2430;58;4;150;600;12/10/2023
26/10/2023;2431;13;5;90;450;03/03/2023
26/10/2023;2432;14;2;105;210;03/03/2023
26/10/2023;2433;14;7;40;280;03/03/2023
26/10/2023;2434;15;1;100;100;10/03/2023
26/10/2023;2435;19;2;105;210;27/03/2023
26/10/2023;2436;22;6;30;180;03/04/2023
26/10/2023;2437;27;2;105;210;04/05/2023
26/10/2023;2438;31;5;90;450;23/05/2023
26/10/2023;2439;34;4;150;600;09/06/2023
26/10/2023;2440;36;7;40;280;09/07/2023
26/10/2023;2441;37;1;100;100;10/07/2023
26/10/2023;2442;38;6;30;180;13/07/2023
26/10/2023;2443;40;5;90;450;15/07/2023
26/10/2023;2444;44;8;190;1520;29/07/2023
26/10/2023;2445;44;3;120;360;29/07/2023
26/10/2023;2446;45;6;30;180;30/07/2023
26/10/2023;2447;49;7;40;280;30/08/2023
26/10/2023;2448;50;2;105;210;04/09/2023
26/10/2023;2449;53;6;30;180;21/09/2023
26/10/2023;2450;56;7;40;280;26/09/2023
26/10/2023;2451;60;2;105;210;19/10/2023
27/10/2023;2452;1;2;105;210;01/01/2023
27/10/2023;2453;6;10;200;2000;01/02/2023
27/10/2023;2454;6;8;190;1520;01/02/2023
27/10/2023;2455;13;1;100;100;03/03/2023
27/10/2023;2456;13;5;90;450;03/03/2023
27/10/2023;2457;15;3;120;360;10/03/2023
27/10/2023;2458;17;10;200;2000;16/03/2023
27/10/2023;2459;18;3;120;360;18/03/2023
27/10/2023;2460;20;5;90;450;29/03/2023
27/10/2023;2461;23;8;190;1520;13/04/2023
27/10/2023;2462;23;9;200;1800;13/04/2023
27/10/2023;2463;26;5;90;450;26/04/2023
27/10/2023;2464;26;5;90;450;26/04/2023
27/10/2023;2465;34;1;100;100;09/06/2023
27/10/2023;2466;40;5;90;450;15/07/2023
27/10/2023;2467;42;7;40;280;24/07/2023
27/10/2023;2468;44;4;150;600;29/07/2023
27/10/2023;2469;46;7;40;280;27/08/2023
27/10/2023;2470;46;9;200;1800;27/08/2023
27/10/2023;2471;54;3;120;360;22/09/2023
27/10/2023;2472;55;10;200;2000;22/09/2023
27/10/2023;2473;56;5;90;450;26/09/2023
27/10/2023;2474;56;6;30;180;26/09/2023
27/10/2023;2475;58;2;105;210;12/10/2023
28/10/2023;2476;5;6;30;180;31/01/2023
28/10/2023;2477;9;2;105;210;09/02/2023
28/10/2023;2478;9;3;120;360;09/02/2023
28/10/2023;2479;20;1;100;100;29/03/2023
28/10/2023;2480;21;8;190;1520;01/04/2023
28/10/2023;2481;24;9;200;1800;22/04/2023
28/10/2023;2482;28;6;30;180;08/05/2023
28/10/2023;2483;30;8;190;1520;23/05/2023
28/10/2023;2484;34;6;30;180;09/06/2023
28/10/2023;2485;34;2;105;210;09/06/2023
28/10/2023;2486;36;1;100;100;09/07/2023
28/10/2023;2487;36;10;200;2000;09/07/2023
28/10/2023;2488;37;9;200;1800;10/07/2023
28/10/2023;2489;38;3;120;360;13/07/2023
28/10/2023;2490;40;4;150;600;15/07/2023
28/10/2023;2491;42;7;40;280;24/07/2023
28/10/2023;2492;45;9;200;1800;30/07/2023
28/10/2023;2493;47;5;90;450;28/08/2023
28/10/2023;2494;52;2;105;210;17/09/2023
28/10/2023;2495;53;5;90;450;21/09/2023
28/10/2023;2496;53;4;150;600;21/09/2023
28/10/2023;2497;57;5;90;450;02/10/2023
28/10/2023;2498;59;6;30;180;18/10/2023
28/10/2023;2499;60;1;100;100;19/10/2023
29/10/2023;2500;2;5;90;450;08/01/2023
29/10/2023;2501;4;7;40;280;17/01/2023
29/10/2023;2502;15;8;190;1520;10/03/2023
29/10/2023;2503;16;5;90;450;10/03/2023
29/10/2023;2504;19;1;100;100;27/03/2023
29/10/2023;2505;21;4;150;600;01/04/2023
29/10/2023;2506;24;7;40;280;22/04/2023
29/10/2023;2507;28;4;150;600;08/05/2023
29/10/2023;2508;28;8;190;1520;08/05/2023
29/10/2023;2509;31;6;30;180;23/05/2023
29/10/2023;2510;36;2;105;210;09/07/2023
29/10/2023;2511;36;1;100;100;09/07/2023
29/10/2023;2512;37;2;105;210;10/07/2023
29/10/2023;2513;44;7;40;280;29/07/2023
29/10/2023;2514;46;7;40;280;27/08/2023
29/10/2023;2515;48;9;200;1800;29/08/2023
29/10/2023;2516;50;8;190;1520;04/09/2023
29/10/2023;2517;55;2;105;210;22/09/2023
29/10/2023;2518;55;2;105;210;22/09/2023
30/10/2023;2519;1;4;150;600;01/01/2023
30/10/2023;2520;14;7;40;280;03/03/2023
30/10/2023;2521;20;7;40;280;29/03/2023
30/10/2023;2522;20;8;190;1520;29/03/2023
30/10/2023;2523;30;5;90;450;23/05/2023
30/10/2023;2524;42;5;90;450;24/07/2023
30/10/2023;2525;43;5;90;450;26/07/2023
30/10/2023;2526;43;9;200;1800;26/07/2023
30/10/2023;2527;43;10;200;2000;26/07/2023
30/10/2023;2528;44;2;105;210;29/07/2023
30/10/2023;2529;45;10;200;2000;30/07/2023
30/10/2023;2530;45;8;190;1520;30/07/2023
30/10/2023;2531;45;2;105;210;30/07/2023
30/10/2023;2532;52;4;150;600;17/09/2023
30/10/2023;2533;52;2;105;210;17/09/2023
30/10/2023;2534;52;7;40;280;17/09/2023
30/10/2023;2535;54;10;200;2000;22/09/2023
30/10/2023;2536;56;10;200;2000;26/09/2023
30/10/2023;2537;57;5;90;450;02/10/2023
30/10/2023;2538;59;8;190;1520;18/10/2023
30/10/2023;2539;60;5;90;450;19/10/2023
31/10/2023;2540;2;10;200;2000;08/01/2023
31/10/2023;2541;4;1;100;100;17/01/2023
31/10/2023;2542;5;8;190;1520;31/01/2023
31/10/2023;2543;15;9;200;1800;10/03/2023
31/10/2023;2544;27;9;200;1800;04/05/2023
31/10/2023;2545;29;7;40;280;13/05/2023
31/10/2023;2546;38;4;150;600;13/07/2023
31/10/2023;2547;45;3;120;360;30/07/2023
31/10/2023;2548;49;4;150;600;30/08/2023
31/10/2023;2549;51;8;190;1520;14/09/2023
31/10/2023;2550;52;3;120;360;17/09/2023
31/10/2023;2551;52;4;150;600;17/09/2023
31/10/2023;2552;54;9;200;1800;22/09/2023
31/10/2023;2553;56;3;120;360;26/09/2023
31/10/2023;2554;57;10;200;2000;02/10/2023
31/10/2023;2555;59;4;150;600;18/10/2023
01/11/2023;2556;18;4;150;600;18/03/2023
01/11/2023;2557;20;5;90;450;29/03/2023
01/11/2023;2558;20;6;30;180;29/03/2023
01/11/2023;2559;21;8;190;1520;01/04/2023
01/11/2023;2560;22;4;150;600;03/04/2023
01/11/2023;2561;26;8;190;1520;26/04/2023
01/11/2023;2562;28;8;190;1520;08/05/2023
01/11/2023;2563;32;2;105;210;05/06/2023
01/11/2023;2564;32;9;200;1800;05/06/2023
01/11/2023;2565;35;4;150;600;17/06/2023
01/11/2023;2566;36;6;30;180;09/07/2023
01/11/2023;2567;37;3;120;360;10/07/2023
01/11/2023;2568;39;10;200;2000;15/07/2023
01/11/2023;2569;40;8;190;1520;15/07/2023
01/11/2023;2570;45;10;200;2000;30/07/2023
01/11/2023;2571;48;10;200;2000;29/08/2023
01/11/2023;2572;57;7;40;280;02/10/2023
02/11/2023;2573;16;8;190;1520;10/03/2023
02/11/2023;2574;25;1;100;100;25/04/2023
02/11/2023;2575;27;5;90;450;04/05/2023
02/11/2023;2576;29;1;100;100;13/05/2023
02/11/2023;2577;36;1;100;100;09/07/2023
02/11/2023;2578;38;7;40;280;13/07/2023
02/11/2023;2579;40;2;105;210;15/07/2023
02/11/2023;2580;48;7;40;280;29/08/2023
02/11/2023;2581;48;10;200;2000;29/08/2023
02/11/2023;2582;48;2;105;210;29/08/2023
02/11/2023;2583;51;8;190;1520;14/09/2023
02/11/2023;2584;55;5;90;450;22/09/2023
02/11/2023;2585;56;2;105;210;26/09/2023
02/11/2023;2586;58;5;90;450;12/10/2023
02/11/2023;2587;58;1;100;100;12/10/2023
02/11/2023;2588;60;9;200;1800;19/10/2023
03/11/2023;2589;1;7;40;280;01/01/2023
03/11/2023;2590;8;5;90;450;06/02/2023
03/11/2023;2591;12;6;30;180;19/02/2023
03/11/2023;2592;15;1;100;100;10/03/2023
03/11/2023;2593;20;9;200;1800;29/03/2023
03/11/2023;2594;22;9;200;1800;03/04/2023
03/11/2023;2595;26;9;200;1800;26/04/2023
03/11/2023;2596;29;1;100;100;13/05/2023
03/11/2023;2597;33;6;30;180;08/06/2023
03/11/2023;2598;36;10;200;2000;09/07/2023
03/11/2023;2599;38;1;100;100;13/07/2023
03/11/2023;2600;42;4;150;600;24/07/2023
03/11/2023;2601;42;1;100;100;24/07/2023
03/11/2023;2602;44;3;120;360;29/07/2023
03/11/2023;2603;49;7;40;280;30/08/2023
03/11/2023;2604;50;1;100;100;04/09/2023
03/11/2023;2605;56;10;200;2000;26/09/2023
03/11/2023;2606;58;3;120;360;12/10/2023
03/11/2023;2607;59;2;105;210;18/10/2023
03/11/2023;2608;59;6;30;180;18/10/2023
03/11/2023;2609;60;8;190;1520;19/10/2023
04/11/2023;2610;7;5;90;450;06/02/2023
04/11/2023;2611;16;6;30;180;10/03/2023
04/11/2023;2612;16;3;120;360;10/03/2023
04/11/2023;2613;19;3;120;360;27/03/2023
04/11/2023;2614;28;4;150;600;08/05/2023
04/11/2023;2615;30;5;90;450;23/05/2023
04/11/2023;2616;41;2;105;210;24/07/2023
04/11/2023;2617;43;10;200;2000;26/07/2023
04/11/2023;2618;52;10;200;2000;17/09/2023
04/11/2023;2619;56;8;190;1520;26/09/2023
04/11/2023;2620;61;7;40;280;04/11/2023
04/11/2023;2621;61;3;120;360;04/11/2023
05/11/2023;2622;4;9;200;1800;17/01/2023
05/11/2023;2623;7;7;40;280;06/02/2023
05/11/2023;2624;12;8;190;1520;19/02/2023
05/11/2023;2625;14;6;30;180;03/03/2023
05/11/2023;2626;18;4;150;600;18/03/2023
05/11/2023;2627;18;6;30;180;18/03/2023
05/11/2023;2628;24;8;190;1520;22/04/2023
05/11/2023;2629;28;3;120;360;08/05/2023
05/11/2023;2630;30;7;40;280;23/05/2023
05/11/2023;2631;32;1;100;100;05/06/2023
05/11/2023;2632;33;9;200;1800;08/06/2023
05/11/2023;2633;34;4;150;600;09/06/2023
05/11/2023;2634;38;8;190;1520;13/07/2023
05/11/2023;2635;39;9;200;1800;15/07/2023
05/11/2023;2636;43;3;120;360;26/07/2023
05/11/2023;2637;44;1;100;100;29/07/2023
05/11/2023;2638;44;1;100;100;29/07/2023
05/11/2023;2639;45;10;200;2000;30/07/2023
05/11/2023;2640;47;8;190;1520;28/08/2023
05/11/2023;2641;49;9;200;1800;30/08/2023
05/11/2023;2642;56;3;120;360;26/09/2023
05/11/2023;2643;59;2;105;210;18/10/2023
06/11/2023;2644;8;10;200;2000;06/02/2023
06/11/2023;2645;8;1;100;100;06/02/2023
06/11/2023;2646;21;9;200;1800;01/04/2023
06/11/2023;2647;24;1;100;100;22/04/2023
06/11/2023;2648;28;9;200;1800;08/05/2023
06/11/2023;2649;29;6;30;180;13/05/2023
06/11/2023;2650;37;6;30;180;10/07/2023
06/11/2023;2651;50;1;100;100;04/09/2023
06/11/2023;2652;51;9;200;1800;14/09/2023
06/11/2023;2653;55;2;105;210;22/09/2023
06/11/2023;2654;61;4;150;600;04/11/2023
07/11/2023;2655;1;9;200;1800;01/01/2023
07/11/2023;2656;7;3;120;360;06/02/2023
07/11/2023;2657;20;8;190;1520;29/03/2023
07/11/2023;2658;22;10;200;2000;03/04/2023
07/11/2023;2659;25;8;190;1520;25/04/2023
07/11/2023;2660;31;1;100;100;23/05/2023
07/11/2023;2661;32;4;150;600;05/06/2023
07/11/2023;2662;34;1;100;100;09/06/2023
07/11/2023;2663;34;6;30;180;09/06/2023
07/11/2023;2664;34;6;30;180;09/06/2023
07/11/2023;2665;40;3;120;360;15/07/2023
07/11/2023;2666;47;7;40;280;28/08/2023
07/11/2023;2667;47;6;30;180;28/08/2023
07/11/2023;2668;47;4;150;600;28/08/2023
07/11/2023;2669;49;9;200;1800;30/08/2023
07/11/2023;2670;51;9;200;1800;14/09/2023
07/11/2023;2671;55;8;190;1520;22/09/2023
07/11/2023;2672;55;10;200;2000;22/09/2023
07/11/2023;2673;55;3;120;360;22/09/2023
07/11/2023;2674;59;6;30;180;18/10/2023
07/11/2023;2675;59;4;150;600;18/10/2023
07/11/2023;2676;59;7;40;280;18/10/2023
07/11/2023;2677;63;2;105;210;07/11/2023
08/11/2023;2678;2;10;200;2000;08/01/2023
08/11/2023;2679;11;1;100;100;16/02/2023
08/11/2023;2680;15;6;30;180;10/03/2023
08/11/2023;2681;23;4;150;600;13/04/2023
08/11/2023;2682;23;1;100;100;13/04/2023
08/11/2023;2683;28;8;190;1520;08/05/2023
08/11/2023;2684;29;2;105;210;13/05/2023
08/11/2023;2685;37;9;200;1800;10/07/2023
08/11/2023;2686;38;7;40;280;13/07/2023
08/11/2023;2687;39;9;200;1800;15/07/2023
08/11/2023;2688;43;4;150;600;26/07/2023
08/11/2023;2689;48;4;150;600;29/08/2023
08/11/2023;2690;49;3;120;360;30/08/2023
08/11/2023;2691;51;1;100;100;14/09/2023
08/11/2023;2692;51;7;40;280;14/09/2023
08/11/2023;2693;53;10;200;2000;21/09/2023
08/11/2023;2694;54;2;105;210;22/09/2023
08/11/2023;2695;54;6;30;180;22/09/2023
08/11/2023;2696;57;1;100;100;02/10/2023
08/11/2023;2697;58;4;150;600;12/10/2023
08/11/2023;2698;60;1;100;100;19/10/2023
08/11/2023;2699;63;7;40;280;07/11/2023
08/11/2023;2700;63;3;120;360;07/11/2023
09/11/2023;2701;3;6;30;180;15/01/2023
09/11/2023;2702;5;7;40;280;31/01/2023
09/11/2023;2703;9;2;105;210;09/02/2023
09/11/2023;2704;9;2;105;210;09/02/2023
09/11/2023;2705;16;6;30;180;10/03/2023
09/11/2023;2706;20;5;90;450;29/03/2023
09/11/2023;2707;22;9;200;1800;03/04/2023
09/11/2023;2708;23;10;200;2000;13/04/2023
09/11/2023;2709;23;10;200;2000;13/04/2023
09/11/2023;2710;26;4;150;600;26/04/2023
09/11/2023;2711;29;3;120;360;13/05/2023
09/11/2023;2712;29;5;90;450;13/05/2023
09/11/2023;2713;30;10;200;2000;23/05/2023
09/11/2023;2714;32;10;200;2000;05/06/2023
09/11/2023;2715;36;4;150;600;09/07/2023
09/11/2023;2716;37;9;200;1800;10/07/2023
09/11/2023;2717;38;5;90;450;13/07/2023
09/11/2023;2718;38;7;40;280;13/07/2023
09/11/2023;2719;43;10;200;2000;26/07/2023
09/11/2023;2720;45;10;200;2000;30/07/2023
09/11/2023;2721;47;4;150;600;28/08/2023
09/11/2023;2722;49;1;100;100;30/08/2023
09/11/2023;2723;51;1;100;100;14/09/2023
09/11/2023;2724;53;9;200;1800;21/09/2023
09/11/2023;2725;53;3;120;360;21/09/2023
09/11/2023;2726;55;5;90;450;22/09/2023
09/11/2023;2727;55;3;120;360;22/09/2023
09/11/2023;2728;56;9;200;1800;26/09/2023
09/11/2023;2729;57;3;120;360;02/10/2023
09/11/2023;2730;58;4;150;600;12/10/2023
09/11/2023;2731;59;9;200;1800;18/10/2023
09/11/2023;2732;60;5;90;450;19/10/2023
09/11/2023;2733;62;6;30;180;07/11/2023
09/11/2023;2734;62;4;150;600;07/11/2023
09/11/2023;2735;63;7;40;280;07/11/2023
10/11/2023;2736;5;6;30;180;31/01/2023
10/11/2023;2737;8;5;90;450;06/02/2023
10/11/2023;2738;16;6;30;180;10/03/2023
10/11/2023;2739;17;7;40;280;16/03/2023
10/11/2023;2740;23;3;120;360;13/04/2023
10/11/2023;2741;24;5;90;450;22/04/2023
10/11/2023;2742;25;3;120;360;25/04/2023
10/11/2023;2743;34;1;100;100;09/06/2023
10/11/2023;2744;37;5;90;450;10/07/2023
10/11/2023;2745;38;9;200;1800;13/07/2023
10/11/2023;2746;39;3;120;360;15/07/2023
10/11/2023;2747;45;5;90;450;30/07/2023
10/11/2023;2748;48;5;90;450;29/08/2023
10/11/2023;2749;57;7;40;280;02/10/2023
10/11/2023;2750;59;3;120;360;18/10/2023
10/11/2023;2751;62;8;190;1520;07/11/2023
11/11/2023;2752;9;9;200;1800;09/02/2023
11/11/2023;2753;12;7;40;280;19/02/2023
11/11/2023;2754;14;3;120;360;03/03/2023
11/11/2023;2755;20;2;105;210;29/03/2023
11/11/2023;2756;24;7;40;280;22/04/2023
11/11/2023;2757;27;3;120;360;04/05/2023
11/11/2023;2758;29;5;90;450;13/05/2023
11/11/2023;2759;29;7;40;280;13/05/2023
11/11/2023;2760;30;1;100;100;23/05/2023
11/11/2023;2761;36;4;150;600;09/07/2023
11/11/2023;2762;40;9;200;1800;15/07/2023
11/11/2023;2763;48;3;120;360;29/08/2023
11/11/2023;2764;52;7;40;280;17/09/2023
11/11/2023;2765;53;9;200;1800;21/09/2023
11/11/2023;2766;53;8;190;1520;21/09/2023
11/11/2023;2767;59;9;200;1800;18/10/2023
11/11/2023;2768;62;3;120;360;07/11/2023
11/11/2023;2769;62;10;200;2000;07/11/2023
12/11/2023;2770;2;1;100;100;08/01/2023
12/11/2023;2771;9;5;90;450;09/02/2023
12/11/2023;2772;12;3;120;360;19/02/2023
12/11/2023;2773;15;2;105;210;10/03/2023
12/11/2023;2774;15;3;120;360;10/03/2023
12/11/2023;2775;18;8;190;1520;18/03/2023
12/11/2023;2776;19;9;200;1800;27/03/2023
12/11/2023;2777;24;2;105;210;22/04/2023
12/11/2023;2778;35;7;40;280;17/06/2023
12/11/2023;2779;35;4;150;600;17/06/2023
12/11/2023;2780;48;2;105;210;29/08/2023
12/11/2023;2781;48;3;120;360;29/08/2023
12/11/2023;2782;49;5;90;450;30/08/2023
12/11/2023;2783;49;10;200;2000;30/08/2023
12/11/2023;2784;50;4;150;600;04/09/2023
12/11/2023;2785;53;5;90;450;21/09/2023
12/11/2023;2786;55;9;200;1800;22/09/2023
12/11/2023;2787;60;4;150;600;19/10/2023
13/11/2023;2788;12;10;200;2000;19/02/2023
13/11/2023;2789;13;5;90;450;03/03/2023
13/11/2023;2790;16;6;30;180;10/03/2023
13/11/2023;2791;19;10;200;2000;27/03/2023
13/11/2023;2792;38;2;105;210;13/07/2023
13/11/2023;2793;38;2;105;210;13/07/2023
13/11/2023;2794;41;7;40;280;24/07/2023
13/11/2023;2795;43;2;105;210;26/07/2023
13/11/2023;2796;46;4;150;600;27/08/2023
13/11/2023;2797;51;9;200;1800;14/09/2023
13/11/2023;2798;56;5;90;450;26/09/2023
13/11/2023;2799;60;9;200;1800;19/10/2023
14/11/2023;2800;5;4;150;600;31/01/2023
14/11/2023;2801;12;9;200;1800;19/02/2023
